frecuencia_dias,potencia
865.2252252252252,1127088.310271125
866.2162162162163,34244.478383145506
867.2072072072071,2208644.690647792
868.1981981981982,708335.433097265
869.1891891891892,143791.6317477296
870.1801801801802,874056.5719463557
871.1711711711712,1380217.5238757983
872.1621621621622,379409.36832553585
873.1531531531531,175577.30883052654
874.1441441441441,1402885.5161226667
875.1351351351351,1575126.7104076147
876.1261261261261,604028.3613443737
877.1171171171171,3047631.295439326
878.1081081081081,254981.95038602117
879.0990990990991,668509.3428612838
880.09009009009,1173344.1692444282
881.081081081081,2045837.756255786
882.072072072072,2393857.4579031495
883.063063063063,88086.65842162362
884.0540540540541,390494.18390208844
885.0450450450451,14662.30670085858
886.036036036036,207812.2450773808
887.027027027027,18052.933028700292
888.018018018018,125178.50280270571
889.009009009009,18677.7519067171
890.0,640932.1928172319
890.990990990991,1083114.1065961123
891.981981981982,1346050.7451198841
892.9729729729729,500865.2014405501
893.9639639639639,1702590.2223639844
894.9549549549549,2865230.9105342575
895.9459459459459,239636.60068653233
896.936936936937,2097097.270474642
897.927927927928,1611072.8863966
898.9189189189188,92005.14183433223
899.9099099099099,527713.0759866654
900.9009009009009,234597.17021429638
901.8918918918919,739968.6962285725
902.8828828828829,227886.4786224075
903.8738738738739,556680.601741578
904.8648648648649,363100.0914687307
905.8558558558558,3735610.352033475
906.8468468468468,632130.273637592
907.8378378378378,1956296.624113161
908.8288288288288,452058.3728596672
909.8198198198198,2089853.8100079338
910.8108108108108,214547.37245462177
911.8018018018017,1634034.6606493704
912.7927927927927,355174.452372502
913.7837837837837,1530171.1741557664
914.7747747747748,523930.7956912125
915.7657657657658,792610.8393783143
916.7567567567568,584179.1016282644
917.7477477477478,394974.562054183
918.7387387387387,694639.2043647177
919.7297297297297,653568.6847315585
920.7207207207207,2089260.5434568636
921.7117117117117,711177.9054725468
922.7027027027027,104081.27397605774
923.6936936936937,241688.6437823297
924.6846846846846,3482392.7941804416
925.6756756756756,2671429.182638539
926.6666666666666,337323.36938183225
927.6576576576576,315136.1827648632
928.6486486486486,740782.5184060028
929.6396396396397,1040889.5980102199
930.6306306306307,634874.2214596579
931.6216216216216,672456.3010007537
932.6126126126126,1361495.3067316818
933.6036036036036,1840693.2872212685
934.5945945945946,422209.88914076553
935.5855855855856,729370.3641736304
936.5765765765766,1668424.490892064
937.5675675675675,374957.1459036773
938.5585585585585,300894.13055663765
939.5495495495495,2103731.508881602
940.5405405405405,598997.4583584283
941.5315315315315,1338778.7678367128
942.5225225225225,662702.4002144277
943.5135135135135,111741.20236356444
944.5045045045044,1949519.341348344
945.4954954954954,106372.61409154111
946.4864864864865,1652818.2602403872
947.4774774774775,332661.1964223006
948.4684684684685,805352.3719105887
949.4594594594595,3839334.744842817
950.4504504504504,2815094.7881094893
951.4414414414414,334920.64701237105
952.4324324324324,1087983.8805403665
953.4234234234234,5680896.953890263
954.4144144144144,491395.69983118377
955.4054054054054,362767.6728618375
956.3963963963964,1307502.7592604703
957.3873873873873,317306.9711663463
958.3783783783783,119316.36008646392
959.3693693693693,1854043.5823345783
960.3603603603603,130017.02722608228
961.3513513513514,904704.8393715465
962.3423423423424,5303.406953842877
963.3333333333334,1404183.6942326627
964.3243243243243,843373.7281161158
965.3153153153153,651291.8322225605
966.3063063063063,894868.8349107156
967.2972972972973,1031748.6042619082
968.2882882882883,201299.998562242
969.2792792792793,53476.68482956123
970.2702702702702,697650.4494553588
971.2612612612612,1235249.4253248197
972.2522522522522,1814300.7512992444
973.2432432432432,1086354.4720098167
974.2342342342342,1263366.9207451954
975.2252252252252,52048.62249554969
976.2162162162163,1950874.0849855677
977.2072072072071,2591268.9544449653
978.1981981981982,400408.58998769586
979.1891891891892,564451.0850427544
980.1801801801802,1179397.1121652408
981.1711711711712,2764523.4822763633
982.1621621621622,1043276.3989374712
983.1531531531531,701117.8368116817
984.1441441441441,3603534.6798810232
985.1351351351351,497381.72127938195
986.1261261261261,730350.9134976531
987.1171171171171,782814.8524396002
988.1081081081081,1731289.1392186652
989.0990990990991,1509373.4324735387
990.09009009009,221185.7762054252
991.081081081081,836839.0066861471
992.072072072072,2377759.0343076144
993.063063063063,1993874.3935158323
994.0540540540541,269349.7436830971
995.0450450450451,1161611.2330767794
996.036036036036,171875.31033867883
997.027027027027,116318.19508155255
998.018018018018,3851857.7003902807
999.009009009009,4659537.8385764705
1000.0,2129884.57902454
